ID	Year	Source	MST-14	MST-62	MST-81	MST-106	MST-139	MST-165	MST-188	MST-217	MST-294	MST-664	MST-1006	MST-1084	MST-1423	MST-1435	MST-1499	MST-3249
SRR26806976	2023	Human	singleton_4015	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26807281	2023	Human	singleton_841	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26807283	2023	Human	cluster_145	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26807744	2023	Human	singleton_3267	cluster_190	cluster_116	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26808987	2023	Human	cluster_32	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26825377	2023	Human	singleton_4020	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26826328	2023	Human	singleton_4539	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26826439	2023	Human	singleton_1540	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26826442	2023	Human	singleton_2029	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26826512	2023	Human	cluster_172	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26838019	2023	Human	singleton_1602	cluster_35	cluster_22	cluster_15	cluster_9	cluster_8	cluster_6	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26838377	2023	Human	singleton_1715	cluster_35	cluster_22	cluster_15	cluster_9	cluster_8	cluster_6	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26840271	2023	Human	singleton_4516	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26840965	2023	Human	cluster_73	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26842750	2023	Human	singleton_4908	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26844029	2023	Human	singleton_2017	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26848376	2023	Human	cluster_222	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26848381	2023	Human	singleton_2910	singleton_544	cluster_137	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26849345	2023	Human	singleton_4364	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26852370	2023	Human	singleton_1785	cluster_37	cluster_151	cluster_75	cluster_36	cluster_27	cluster_17	cluster_13	cluster_8	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26852380	2023	Human	singleton_3650	singleton_827	singleton_373	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26858642	Unknown	Human	singleton_4482	singleton_1011	cluster_140	cluster_67	cluster_30	cluster_21	cluster_12	cluster_9	cluster_4	cluster_5	cluster_3	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26860023	2023	Human	singleton_2135	singleton_174	cluster_27	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26860205	2023	Human	cluster_250	cluster_100	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26860207	2023	Human	cluster_410	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26862041	2023	Bovine	cluster_118	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26863510	2023	Human	singleton_4022	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26863524	2023	Human	singleton_4362	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26863525	2023	Human	cluster_428	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26863624	2023	Human	singleton_3915	singleton_965	cluster_129	cluster_61	cluster_26	cluster_20	cluster_11	cluster_8	cluster_3	cluster_4	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26863630	2023	Human	singleton_1542	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26863631	2023	Human	cluster_410	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26863793	2023	Human	singleton_3021	singleton_594	singleton_297	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26864534	2023	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26865623	2023	Human	singleton_1786	cluster_37	cluster_151	cluster_75	cluster_36	cluster_27	cluster_17	cluster_13	cluster_8	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26865962	2023	Human	singleton_1516	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26865967	2023	Human	singleton_4366	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26865971	Unknown	Human	singleton_2030	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26888806	2023	Human	singleton_4275	singleton_1000	cluster_96	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26888810	2023	Human	singleton_2616	singleton_415	singleton_196	cluster_27	cluster_17	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26890782	2023	Human	singleton_1880	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26891308	2023	Human	cluster_301	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR26892111	2023	Human	singleton_2019	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26892237	2023	Human	singleton_4263	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26892541	2023	Human	cluster_398	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR26892943	2023	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26892945	2023	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26892947	2023	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26893010	2023	Human	singleton_3594	singleton_800	cluster_142	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26893258	2023	Other	singleton_4863	cluster_229	cluster_147	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26897340	2023	Human	singleton_2662	singleton_435	singleton_212	cluster_58	cluster_24	cluster_22	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26898606	2023	Human	singleton_3246	cluster_190	cluster_116	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26898617	2023	Human	singleton_2982	cluster_137	cluster_81	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26898618	2023	Human	singleton_3180	singleton_650	singleton_308	singleton_118	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26900899	2023	Human	singleton_1415	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26902346	2023	Bovine	singleton_4627	singleton_1044	singleton_504	cluster_71	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26902351	2023	Bovine	singleton_4723	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26906645	2023	Human	singleton_2016	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26912490	2023	Bovine	singleton_4724	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26919007	2023	Human	singleton_3468	singleton_760	cluster_142	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26921384	2023	Human	cluster_72	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26942151	2023	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26942152	2023	Bovine	cluster_48	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26942153	2023	Bovine	cluster_48	cluster_228	cluster_146	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26942154	2023	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26942993	2023	Bovine	cluster_104	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26954661	2023	Human	singleton_1358	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26954703	2023	Human	singleton_2799	cluster_198	cluster_124	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26954911	2023	Human	singleton_2159	singleton_183	singleton_82	cluster_51	cluster_31	cluster_22	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26954922	2023	Human	singleton_3854	cluster_197	cluster_122	cluster_54	cluster_31	cluster_22	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR26959302	2023	Human	cluster_81	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR26961927	Unknown	Human	singleton_5248	cluster_234	cluster_151	cluster_75	cluster_36	cluster_27	cluster_17	cluster_13	cluster_8	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26969133	2023	Human	cluster_428	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26969771	2023	Human	cluster_142	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26969869	2023	Human	cluster_142	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26970547	2023	Human	cluster_190	cluster_35	cluster_22	cluster_15	cluster_9	cluster_8	cluster_6	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR26994958	2023	Human	singleton_2137	singleton_176	singleton_78	singleton_44	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27000830	2023	Human	singleton_312	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27000832	2023	Human	singleton_3853	cluster_197	cluster_122	cluster_54	cluster_31	cluster_22	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27000835	2023	Human	singleton_184	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27000850	2023	Human	cluster_410	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27001117	2023	Human	singleton_5120	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR27010482	2023	Human	cluster_323	cluster_213	cluster_139	cluster_66	cluster_30	cluster_21	cluster_12	cluster_9	cluster_4	cluster_5	cluster_3	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27010496	2023	Human	cluster_189	cluster_35	cluster_22	cluster_15	cluster_9	cluster_8	cluster_6	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR27016705	2023	Human	singleton_2995	cluster_129	cluster_73	cluster_36	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27017076	2023	Human	singleton_3582	cluster_216	cluster_142	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27019525	2023	Chicken	cluster_398	cluster_232	cluster_149	cluster_73	cluster_34	cluster_25	cluster_15	cluster_11	cluster_6	cluster_7	cluster_5	cluster_3	cluster_2	cluster_3	cluster_3	cluster_1
SRR27041716	2023	Bovine	singleton_4596	cluster_221	cluster_144	cluster_71	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27042763	2023	Bovine	singleton_4632	cluster_221	cluster_144	cluster_71	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27044038	2023	Human	singleton_3670	cluster_190	cluster_116	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27044042	2023	Human	singleton_3286	cluster_190	cluster_116	cluster_72	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27044598	2023	Human	singleton_3993	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR27045310	2023	Bovine	singleton_4595	cluster_221	cluster_144	cluster_71	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27045327	2023	Human	singleton_4217	cluster_235	cluster_152	cluster_76	cluster_37	cluster_28	cluster_18	cluster_14	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR27046353	2023	Human	singleton_305	cluster_233	cluster_150	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27046584	2023	Human	singleton_4033	cluster_236	cluster_153	cluster_77	cluster_38	cluster_29	cluster_19	cluster_15	cluster_9	cluster_9	cluster_7	cluster_5	cluster_4	cluster_3	cluster_3	cluster_1
SRR27048374	2023	Other	cluster_369	cluster_229	cluster_147	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27048375	2023	Other	cluster_369	cluster_229	cluster_147	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27048376	2023	Other	cluster_369	cluster_229	cluster_147	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27048721	2023	Other	cluster_369	cluster_229	cluster_147	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27048723	2023	Other	cluster_369	cluster_229	cluster_147	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27048724	2023	Other	cluster_369	cluster_229	cluster_147	cluster_74	cluster_35	cluster_26	cluster_16	cluster_12	cluster_7	cluster_8	cluster_6	cluster_4	cluster_3	cluster_2	cluster_3	cluster_1
SRR27050942	2023	Human	singleton_4353	cluster_211	cluster_138	cluster_69	cluster_33	cluster_24	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
SRR27088865	2023	Human	cluster_271	cluster_196	cluster_121	cluster_51	cluster_31	cluster_22	cluster_14	cluster_10	cluster_5	cluster_6	cluster_4	cluster_2	cluster_2	cluster_3	cluster_3	cluster_1
