ID	Year	Source	MST-14	MST-49	MST-73	MST-79	MST-102	MST-140	MST-183	MST-209	MST-1131	MST-2019	MST-2915
SRR23038894	2022	Human	cluster_283	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23041752	2022	Human	cluster_249	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23041773	2022	Human	cluster_251	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23043253	2022	Chicken	singleton_5487	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23043256	2022	Chicken	singleton_3506	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23050921	2022	Human	singleton_466	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23051888	2022	Human	cluster_283	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23054298	2022	Chicken	singleton_3178	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23054299	2022	Chicken	singleton_3343	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23054301	2022	Chicken	singleton_2990	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23054303	2022	Chicken	singleton_3775	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23054325	2022	Chicken	singleton_4047	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23062214	2022	Chicken	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23062220	2022	Turkey	singleton_4243	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23062222	2022	Chicken	singleton_3185	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23063710	2022	Human	singleton_6499	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23066721	2022	Human	cluster_117	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23068158	2022	Chicken	singleton_6402	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23068295	2022	Chicken	singleton_5834	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071326	2022	Swine	singleton_775	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071379	2022	Chicken	singleton_7207	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071381	2022	Chicken	singleton_5055	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071393	2022	Chicken	singleton_4148	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071402	2022	Chicken	singleton_2880	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071403	2022	Chicken	singleton_5126	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071404	2022	Chicken	singleton_2789	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23071493	2022	Chicken	singleton_6115	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23076495	2022	Human	singleton_5663	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23080498	2022	Human	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23080501	2022	Human	cluster_39	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23097415	2023	Human	cluster_59	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23097953	2022	Human	cluster_83	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23097962	2023	Human	singleton_1601	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23098038	2022	Human	singleton_4597	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23098040	2021	Swine	singleton_1922	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23098044	2021	Swine	cluster_294	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23098047	2021	Swine	cluster_294	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23098551	2023	Human	singleton_5823	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23099819	2022	Human	cluster_40	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23101368	2023	Human	cluster_403	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23101584	2022	Chicken	singleton_5146	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23101589	2022	Bovine	singleton_2144	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23101615	2023	Chicken	singleton_3522	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23107381	2022	Human	cluster_83	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23107411	2022	Human	singleton_2374	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23107477	2023	Human	cluster_78	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23108973	2022	Chicken	singleton_3257	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23108976	2022	Chicken	singleton_1761	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23109357	2022	Chicken	singleton_3093	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23112550	2022	Human	singleton_4602	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23116405	2022	Chicken	singleton_3095	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23116408	2022	Chicken	singleton_4462	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23121873	2022	Human	singleton_6955	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23121909	2023	Human	cluster_226	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23124779	2023	Chicken	singleton_1781	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23125380	2023	Chicken	singleton_5049	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126286	2023	Chicken	singleton_3646	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126287	2023	Chicken	singleton_3782	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126288	2022	Chicken	singleton_2613	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126292	2022	Chicken	singleton_1778	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126295	2022	Chicken	singleton_6071	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126306	2023	Chicken	singleton_5027	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126561	2022	Chicken	cluster_210	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23126567	2023	Chicken	singleton_4544	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23133706	2022	Human	singleton_4426	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23133715	2022	Human	cluster_97	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23133733	2022	Human	singleton_773	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23133866	2022	Human	cluster_306	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23136086	2022	Human	singleton_5777	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23148953	2022	Human	cluster_283	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23149022	2023	Human	singleton_6552	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23149202	2023	Human	singleton_4678	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23163465	2023	Human	singleton_1505	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23170638	2023	Swine	singleton_1928	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23171649	2023	Chicken	cluster_411	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23171719	2022	Chicken	singleton_6182	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23183126	2022	Chicken	singleton_3718	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23190811	2022	Human	singleton_5965	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23191228	2023	Chicken	singleton_7151	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23191242	2023	Chicken	singleton_5105	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23191438	2023	Chicken	singleton_5129	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23191440	2023	Chicken	singleton_7246	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23191445	2023	Chicken	singleton_5870	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23193178	2023	Human	singleton_750	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23193387	2022	Human	singleton_6963	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23193422	2022	Human	singleton_6961	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23193660	2023	Chicken	singleton_3797	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23193788	2023	Human	cluster_400	cluster_51	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23193790	2023	Human	cluster_78	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23194568	2022	Chicken	singleton_6171	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23194591	2023	Human	cluster_219	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23194593	2023	Human	singleton_7250	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23194595	2023	Human	singleton_2235	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23194709	2022	Human	cluster_141	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23194907	2022	Chicken	singleton_3307	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23198712	2022	Chicken	singleton_4502	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23198716	2022	Chicken	singleton_4496	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23198717	2022	Chicken	singleton_3559	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23199936	2022	Human	cluster_226	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23209011	2022	Human	singleton_4539	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23217409	2022	Chicken	singleton_6948	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23223241	2022	Human	cluster_226	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23226510	2023	Human	singleton_2601	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23230951	2023	Chicken	cluster_517	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23237630	2023	Human	singleton_4017	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23237699	2022	Chicken	singleton_1797	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23237700	2022	Chicken	singleton_4697	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23240537	2022	Human	singleton_971	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23242448	2023	Human	cluster_595	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23245085	2023	Human	cluster_226	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23248059	2022	Human	singleton_6926	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23249697	2022	Chicken	singleton_4543	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23255818	2022	Chicken	singleton_2715	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23255822	2022	Chicken	singleton_7166	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23255825	2022	Chicken	singleton_2804	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23257934	2023	Chicken	singleton_6870	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23263059	2022	Turkey	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23263064	2022	Chicken	singleton_5203	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23263066	2022	Chicken	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23263068	2022	Chicken	singleton_4598	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23263073	2022	Bovine	singleton_2099	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23269707	2023	Human	singleton_5874	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23270155	2023	Human	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23270796	2022	Human	singleton_61	singleton_32	singleton_25	cluster_9	cluster_9	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23270811	2022	Human	singleton_740	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23270813	2022	Human	cluster_219	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23270816	2022	Human	singleton_123	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23271498	2023	Chicken	singleton_6441	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23271565	2023	Swine	singleton_2020	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23271579	2023	Human	cluster_117	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23272205	2023	Chicken	singleton_4031	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23272207	2023	Turkey	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23272684	2023	Human	singleton_7184	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23272689	2023	Human	cluster_117	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23275178	2023	Human	singleton_7059	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23275180	2023	Human	cluster_117	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23275188	2023	Human	singleton_2370	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23277641	2023	Human	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23278891	2023	Human	cluster_251	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23278894	2023	Human	singleton_659	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23283310	2023	Human	cluster_294	cluster_58	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23283312	2023	Human	cluster_578	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23291460	2023	Chicken	singleton_4098	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23291514	2023	Chicken	singleton_3968	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
SRR23291518	2023	Chicken	singleton_2649	cluster_50	cluster_20	cluster_16	cluster_10	cluster_7	cluster_8	cluster_8	cluster_4	cluster_3	cluster_2
