ID	Year	Source	MST-14	MST-49	MST-65	MST-83	MST-96	MST-110	MST-129	MST-145	MST-154	MST-167	MST-224	MST-426	MST-490	MST-656
SRR25361739	2023	Human	singleton_457	singleton_287	singleton_256	singleton_228	singleton_213	singleton_199	singleton_168	singleton_137	singleton_123	singleton_85	cluster_9	cluster_4	cluster_3	cluster_2
SRR25402890	2023	Human	singleton_753	singleton_516	singleton_475	singleton_436	singleton_406	singleton_368	cluster_4	cluster_2	cluster_2	cluster_2	cluster_9	cluster_4	cluster_3	cluster_2
SRR25404159	2023	Human	singleton_779	singleton_523	singleton_482	singleton_443	singleton_413	singleton_373	singleton_284	singleton_222	cluster_30	cluster_25	cluster_9	cluster_4	cluster_3	cluster_2
SRR25404240	2023	Human	singleton_394	singleton_227	singleton_197	singleton_171	singleton_159	singleton_147	singleton_123	singleton_96	singleton_85	singleton_61	cluster_9	cluster_4	cluster_3	cluster_2
SRR25439428	2023	Human	singleton_299	singleton_136	singleton_108	singleton_85	singleton_75	singleton_70	singleton_57	singleton_42	singleton_37	singleton_31	cluster_9	cluster_4	cluster_3	cluster_2
SRR25448743	2023	Human	singleton_467	singleton_295	singleton_264	singleton_236	singleton_221	singleton_207	singleton_176	singleton_144	singleton_130	singleton_87	cluster_9	cluster_4	cluster_3	cluster_2
SRR25464462	2023	Human	singleton_490	singleton_318	singleton_287	singleton_259	singleton_243	singleton_229	singleton_194	cluster_74	cluster_67	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR25490095	2023	Human	singleton_221	cluster_21	cluster_23	cluster_19	cluster_24	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR25493199	2023	Human	cluster_89	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR25502158	2023	Human	singleton_803	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR25505032	2023	Human	singleton_657	singleton_461	singleton_424	singleton_391	singleton_367	singleton_335	singleton_262	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25517469	2023	Human	cluster_78	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR25569694	2023	Human	singleton_270	singleton_113	singleton_88	singleton_68	singleton_58	singleton_54	singleton_41	singleton_31	singleton_26	singleton_20	cluster_9	cluster_4	cluster_3	cluster_2
SRR25583652	2023	Human	singleton_308	singleton_144	singleton_116	singleton_92	singleton_81	cluster_16	cluster_14	cluster_13	cluster_9	cluster_10	cluster_9	cluster_4	cluster_3	cluster_2
SRR25617342	2023	Human	cluster_75	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR25634326	2023	Human	singleton_639	singleton_443	singleton_407	singleton_374	singleton_352	singleton_321	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25688955	2023	Human	singleton_618	cluster_63	cluster_63	cluster_57	cluster_51	cluster_55	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25691069	2023	Human	cluster_81	cluster_63	cluster_63	cluster_57	cluster_51	cluster_55	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25711896	2023	Human	singleton_804	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR25713433	2023	Bovine	cluster_8	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25724581	2023	Human	singleton_762	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR25727908	2023	Bovine	singleton_27	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25728122	2023	Swine	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR25729219	2023	Human	cluster_82	cluster_64	cluster_65	cluster_56	cluster_50	cluster_51	cluster_55	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25729367	2023	Human	cluster_82	cluster_64	cluster_65	cluster_56	cluster_50	cluster_51	cluster_55	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25730313	2023	Human	cluster_98	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25748241	2023	Human	cluster_5	cluster_2	cluster_2	cluster_1	cluster_1	cluster_1	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25755212	2023	Human	singleton_122	singleton_42	singleton_35	singleton_21	singleton_19	singleton_17	singleton_12	singleton_11	singleton_8	singleton_7	cluster_9	cluster_4	cluster_3	cluster_2
SRR25761374	2023	Human	cluster_22	cluster_7	cluster_7	cluster_4	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25763870	2023	Bovine	cluster_8	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25764437	2023	Human	singleton_250	singleton_95	singleton_70	singleton_51	singleton_41	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR25764447	2023	Human	cluster_114	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR25808379	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR25872756	2023	Human	singleton_616	singleton_421	singleton_385	singleton_353	cluster_51	cluster_55	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR25923574	2023	Human	singleton_265	singleton_108	singleton_83	singleton_63	singleton_53	singleton_49	singleton_36	singleton_26	singleton_21	singleton_15	cluster_9	cluster_4	cluster_3	cluster_2
SRR25923776	2023	Bovine	cluster_14	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25923779	2023	Bovine	cluster_14	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25923780	2023	Bovine	cluster_14	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25923783	2023	Bovine	cluster_14	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25931017	2023	Human	cluster_98	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR25944629	2023	Human	singleton_795	singleton_538	singleton_497	singleton_458	singleton_427	singleton_387	singleton_296	singleton_229	singleton_206	singleton_144	cluster_9	cluster_4	cluster_3	cluster_2
SRR26028054	2023	Human	singleton_604	singleton_412	singleton_378	singleton_348	singleton_330	singleton_307	singleton_252	singleton_201	singleton_183	singleton_130	cluster_2	cluster_1	cluster_2	cluster_1
SRR26030091	2023	Human	singleton_672	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR26042965	2023	Swine	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26050092	2023	Human	cluster_22	cluster_7	cluster_7	cluster_4	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26094039	2023	Human	singleton_284	singleton_123	cluster_27	cluster_23	cluster_16	cluster_10	cluster_10	cluster_8	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26094088	2023	Human	singleton_3	singleton_3	singleton_2	cluster_21	cluster_14	cluster_8	cluster_8	cluster_6	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26096375	2023	Human	singleton_424	singleton_254	singleton_223	singleton_195	singleton_180	singleton_166	cluster_42	cluster_47	cluster_42	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR26124911	2023	Human	singleton_346	singleton_179	singleton_149	singleton_123	singleton_112	singleton_105	singleton_83	singleton_66	singleton_59	singleton_44	cluster_9	cluster_4	cluster_3	cluster_2
SRR26132818	2023	Human	singleton_706	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26146392	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26146452	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26147023	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26164811	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26191508	2023	Human	singleton_420	singleton_250	singleton_219	singleton_191	singleton_176	cluster_38	cluster_41	cluster_46	cluster_41	cluster_34	cluster_9	cluster_4	cluster_3	cluster_2
SRR26196915	2023	Human	singleton_478	singleton_306	singleton_275	singleton_247	singleton_232	singleton_218	singleton_187	singleton_153	singleton_138	singleton_92	singleton_5	cluster_4	cluster_3	cluster_2
SRR26204351	2023	Human	singleton_541	singleton_369	singleton_338	singleton_310	singleton_293	singleton_275	singleton_226	singleton_181	singleton_164	singleton_115	cluster_9	cluster_4	cluster_3	cluster_2
SRR26208388	2023	Human	cluster_22	cluster_7	cluster_7	cluster_4	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26208871	2023	Human	cluster_41	cluster_21	cluster_23	cluster_19	cluster_24	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR26264886	2023	Human	cluster_22	cluster_7	cluster_7	cluster_4	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26287623	2023	Human	cluster_98	cluster_73	cluster_76	cluster_68	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26353192	2023	Human	singleton_189	cluster_56	cluster_58	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26379071	2023	Human	singleton_734	cluster_75	cluster_77	cluster_69	cluster_66	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26393712	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26436362	2023	Human	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26440699	2023	Human	singleton_99	singleton_23	singleton_16	cluster_8	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26473575	2023	Bovine	singleton_775	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR26495092	2023	Human	singleton_227	singleton_75	cluster_25	cluster_20	cluster_13	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR26501600	2023	Human	singleton_281	singleton_121	cluster_27	cluster_23	cluster_16	cluster_10	cluster_10	cluster_8	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26533676	2023	Human	cluster_22	cluster_7	cluster_7	cluster_4	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26544647	2023	Human	singleton_419	singleton_249	singleton_218	singleton_190	singleton_175	singleton_162	singleton_137	singleton_107	singleton_96	cluster_34	cluster_9	cluster_4	cluster_3	cluster_2
SRR26583877	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26584134	2023	Human	singleton_626	singleton_430	singleton_394	singleton_361	cluster_53	cluster_56	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR26586724	2023	Human	singleton_328	cluster_10	cluster_10	cluster_6	cluster_65	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26665014	2023	Human	singleton_522	singleton_350	singleton_319	singleton_291	singleton_274	singleton_260	cluster_42	cluster_47	cluster_42	cluster_54	cluster_9	cluster_4	cluster_3	cluster_2
SRR26683581	2023	Human	singleton_290	singleton_127	singleton_99	singleton_76	singleton_66	singleton_61	singleton_48	singleton_37	singleton_32	singleton_26	cluster_9	cluster_4	cluster_3	cluster_2
SRR26806973	2023	Human	cluster_24	cluster_13	cluster_12	cluster_9	cluster_4	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26825724	2023	Human	singleton_680	cluster_68	cluster_69	cluster_61	cluster_58	cluster_59	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR26826495	2023	Human	cluster_31	cluster_55	cluster_57	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26848098	2023	Human	cluster_41	cluster_21	cluster_23	cluster_19	cluster_24	cluster_45	cluster_50	cluster_57	cluster_52	cluster_55	cluster_9	cluster_4	cluster_3	cluster_2
SRR26854456	2023	Human	cluster_94	cluster_71	cluster_73	cluster_65	cluster_62	cluster_63	cluster_62	cluster_66	cluster_59	cluster_46	cluster_5	cluster_2	cluster_1	cluster_1
SRR26889261	2023	Human	singleton_614	singleton_419	singleton_383	singleton_352	singleton_333	cluster_52	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR26889263	2023	Human	singleton_434	singleton_264	singleton_233	singleton_205	singleton_190	singleton_176	singleton_149	singleton_119	singleton_107	singleton_74	cluster_9	cluster_4	cluster_3	cluster_2
SRR26890785	2023	Human	cluster_114	cluster_85	cluster_86	cluster_78	cluster_76	cluster_75	cluster_76	cluster_80	cluster_73	cluster_60	cluster_9	cluster_4	cluster_3	cluster_2
SRR26920265	2023	Human	singleton_625	singleton_429	singleton_393	singleton_360	cluster_53	cluster_56	cluster_58	cluster_62	cluster_56	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR26954914	2023	Human	singleton_107	singleton_29	singleton_22	cluster_10	cluster_5	cluster_3	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR26968994	2023	Human	singleton_128	singleton_48	singleton_41	singleton_27	singleton_25	singleton_23	singleton_18	singleton_14	singleton_10	singleton_8	cluster_9	cluster_4	cluster_3	cluster_2
SRR27011395	2023	Human	singleton_787	singleton_530	singleton_489	singleton_450	singleton_420	singleton_380	singleton_290	cluster_77	cluster_70	cluster_57	cluster_9	cluster_4	cluster_3	cluster_2
SRR27019523	2023	Human	singleton_727	singleton_498	singleton_457	singleton_418	singleton_390	singleton_355	cluster_9	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR27036101	2023	Human	cluster_56	cluster_37	cluster_39	cluster_34	cluster_26	cluster_20	cluster_21	cluster_20	cluster_15	cluster_15	cluster_9	cluster_4	cluster_3	cluster_2
SRR27049159	2023	Human	cluster_24	cluster_13	cluster_12	cluster_9	cluster_4	cluster_67	cluster_67	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR27078387	2023	Human	singleton_747	singleton_510	singleton_469	singleton_430	singleton_400	singleton_363	singleton_277	singleton_215	singleton_193	singleton_136	singleton_7	cluster_4	cluster_3	cluster_2
SRR27107161	2023	Human	singleton_474	singleton_302	singleton_271	singleton_243	singleton_228	singleton_214	singleton_183	singleton_149	singleton_134	cluster_29	cluster_9	cluster_4	cluster_3	cluster_2
SRR27184291	2023	Human	cluster_56	cluster_37	cluster_39	cluster_34	cluster_26	cluster_20	cluster_21	cluster_20	cluster_15	cluster_15	cluster_9	cluster_4	cluster_3	cluster_2
SRR27185144	2023	Human	singleton_470	singleton_298	singleton_267	singleton_239	singleton_224	singleton_210	singleton_179	singleton_146	cluster_36	cluster_29	cluster_9	cluster_4	cluster_3	cluster_2
SRR27200197	2023	Human	singleton_720	cluster_79	cluster_81	cluster_73	cluster_71	cluster_70	cluster_68	cluster_71	cluster_64	cluster_51	cluster_7	cluster_3	cluster_2	cluster_1
SRR27221621	2023	Human	singleton_754	singleton_517	singleton_476	singleton_437	singleton_407	singleton_369	singleton_281	singleton_219	singleton_197	cluster_9	cluster_9	cluster_4	cluster_3	cluster_2
SRR27242706	2023	Human	singleton_654	singleton_458	singleton_421	singleton_388	singleton_364	singleton_332	singleton_261	singleton_206	singleton_187	cluster_44	cluster_2	cluster_1	cluster_2	cluster_1
SRR27242726	2023	Human	singleton_552	singleton_378	singleton_347	singleton_319	singleton_302	singleton_282	cluster_48	cluster_54	cluster_49	cluster_39	cluster_9	cluster_4	cluster_3	cluster_2
SRR27271386	2023	Human	singleton_767	cluster_80	cluster_82	cluster_74	cluster_72	cluster_71	cluster_69	cluster_72	cluster_65	cluster_52	cluster_8	cluster_3	cluster_2	cluster_1
SRR27308456	2023	Bovine	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR27338707	2023	Bovine	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR27346437	2023	Other Animal	singleton_46	cluster_4	cluster_4	cluster_2	cluster_2	cluster_2	cluster_1	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
SRR27379587	2023	Human	singleton_500	singleton_328	singleton_297	singleton_269	singleton_253	singleton_239	singleton_201	singleton_161	singleton_144	singleton_97	cluster_9	cluster_4	cluster_3	cluster_2
SRR27398408	2023	Bovine	cluster_32	cluster_18	cluster_19	cluster_52	cluster_46	cluster_46	cluster_51	cluster_70	cluster_63	cluster_49	cluster_9	cluster_4	cluster_3	cluster_2
